avg_pts_last3,avg_pts_last5,form_trend,avg_minutes_last3,avg_xgi_last3,avg_ict_last3,avg_bps_last3,is_home,value,avg_fixture_difficulty,total_points,player_id,round
0.3333333333333333,0.2,0.1333333333333333,6.333333333333333,0.006666666666666667,0.09999999999999999,0.6666666666666666,1,63,3.0,15,5,19
5.333333333333333,3.2,2.133333333333333,31.666666666666668,0.14666666666666667,2.9000000000000004,14.0,0,65,3.0,9,5,20
8.333333333333334,5.0,3.333333333333334,61.666666666666664,0.20666666666666667,5.433333333333334,19.333333333333332,1,66,3.0,6,5,21
10.0,6.2,3.8,85.33333333333333,0.26333333333333336,6.7,27.0,0,68,3.0,8,5,22
7.666666666666667,7.8,-0.13333333333333286,90.0,0.17333333333333334,4.766666666666667,23.0,1,69,3.0,1,5,23
5.0,7.8,-2.8,90.0,0.11666666666666665,2.9,18.0,0,70,3.0,8,5,24
5.666666666666667,6.4,-0.7333333333333334,90.0,0.07666666666666666,3.3000000000000003,19.666666666666668,1,71,3.0,6,5,25
5.0,5.8,-0.7999999999999998,90.0,0.03,3.066666666666667,19.666666666666668,0,71,3.0,3,5,26
5.666666666666667,5.2,0.4666666666666668,90.0,0.07666666666666666,4.3,24.0,0,71,3.0,4,5,26
4.333333333333333,4.4,-0.06666666666666732,90.0,0.10000000000000002,4.133333333333333,21.0,0,71,3.0,0,5,27
9.0,9.0,0.0,90.0,0.0,3.2,25.0,1,60,3.0,6,6,2
7.5,7.5,0.0,90.0,0.005,2.75,26.0,0,61,3.0,1,6,3
5.333333333333333,5.333333333333333,0.0,61.333333333333336,0.0033333333333333335,1.9333333333333333,18.666666666666668,1,61,3.0,0,6,4
2.3333333333333335,4.0,-1.6666666666666665,31.333333333333332,0.0033333333333333335,0.8666666666666666,10.333333333333334,1,60,3.0,2,6,5
1.0,3.6,-2.6,31.333333333333332,0.049999999999999996,1.0666666666666667,6.333333333333333,0,60,3.0,1,6,6
1.0,2.0,-1.0,45.0,0.07333333333333333,1.5999999999999999,7.666666666666667,1,60,3.0,6,6,7
3.0,2.0,1.0,75.0,0.08,2.6,17.666666666666668,0,60,3.0,6,6,8
4.333333333333333,3.0,1.333333333333333,75.0,0.04666666666666667,2.3666666666666667,21.333333333333332,1,60,3.0,1,6,9
4.333333333333333,3.2,1.1333333333333329,75.0,0.030000000000000002,2.0333333333333337,22.0,0,60,3.0,6,6,10
4.333333333333333,4.0,0.33333333333333304,75.0,0.02666666666666667,1.8666666666666665,21.666666666666668,0,60,3.0,1,6,11
2.6666666666666665,4.0,-1.3333333333333335,75.0,0.07333333333333333,2.0666666666666664,14.333333333333334,1,60,3.0,2,6,12
3.0,3.2,-0.20000000000000018,90.0,0.07,2.333333333333333,15.0,0,60,3.0,0,6,13
1.0,2.0,-1.0,60.0,0.06666666666666667,1.5,5.333333333333333,1,60,3.0,0,6,14
